		
1e-06	3.2679e+07	3.3547e+06
1.1005e-06	2.5227e+07	2.9662e+06
1.211e-06	2.3767e+07	2.616e+06
1.3327e-06	2.9719e+07	2.3015e+06
1.4665e-06	1.8724e+07	2.0204e+06
1.6139e-06	1.3775e+07	1.7699e+06
1.776e-06	1.6343e+07	1.5474e+06
1.9544e-06	1.1455e+07	1.3505e+06
2.1507e-06	1.1944e+07	1.1767e+06
2.3668e-06	1.0079e+07	1.0237e+06
2.6045e-06	9.0312e+06	8.8935e+05
2.8662e-06	8.143e+06	7.7158e+05
3.1541e-06	6.0845e+06	6.6856e+05
3.471e-06	6.1471e+06	5.7858e+05
3.8196e-06	4.9206e+06	5.0009e+05
4.2033e-06	4.2557e+06	4.3171e+05
4.6256e-06	4.2035e+06	3.7219e+05
5.0903e-06	3.4885e+06	3.2043e+05
5.6016e-06	2.924e+06	2.7544e+05
6.1644e-06	2.536e+06	2.3637e+05
6.7836e-06	1.8672e+06	2.0244e+05
7.4651e-06	1.9355e+06	1.7299e+05
8.215e-06	1.2819e+06	1.4743e+05
9.0402e-06	1.245e+06	1.2525e+05
9.9484e-06	1.1053e+06	1.0602e+05
1.0948e-05	7.6158e+05	89328
1.2048e-05	6.7902e+05	74853
1.3258e-05	7.0943e+05	62298
1.459e-05	5.0303e+05	51407
1.6055e-05	4.3846e+05	41961
1.7668e-05	3.3308e+05	33767
1.9443e-05	2.5582e+05	26660
2.1396e-05	1.8206e+05	20496
2.3546e-05	1.3636e+05	15150
2.5911e-05	1.0627e+05	10515
2.8514e-05	70820	6498
3.1378e-05	29206	3017.2
3.453e-05	29.97	3.1474
3.7999e-05	-30555	-2604.5
4.1817e-05	-49554	-4857.9
4.6017e-05	-77787	-6802.1
5.064e-05	-94726	-8476
5.5727e-05	-97362	-9913
6.1325e-05	-1.0322e+05	-11142
6.7486e-05	-1.1066e+05	-12188
7.4265e-05	-1.3039e+05	-13072
8.1726e-05	-1.4906e+05	-13812
8.9936e-05	-1.7224e+05	-14425
9.897e-05	-1.5766e+05	-14922
0.00010891	-1.5766e+05	-15316
0.00011985	-1.6993e+05	-15616
0.00013189	-1.6415e+05	-15830
0.00014514	-1.7471e+05	-15964
0.00015972	-1.4179e+05	-16024
0.00017577	-1.3742e+05	-16016
0.00019343	-1.7229e+05	-15942
0.00021286	-1.4963e+05	-15805
0.00023424	-1.3086e+05	-15609
0.00025777	-1.5597e+05	-15356
0.00028367	-1.4428e+05	-15047
0.00031216	-1.366e+05	-14684
0.00034352	-1.4401e+05	-14269
0.00037803	-1.2403e+05	-13804
0.00041601	-1.2018e+05	-13291
0.0004578	-1.1913e+05	-12732
0.00050379	-1.1645e+05	-12130
0.0005544	-1.0389e+05	-11488
0.00061009	-1.1542e+05	-10810
0.00067138	-1.0738e+05	-10102
0.00073882	-98224	-9367.9
0.00081304	-81982	-8615.3
0.00089472	-71168	-7851.1
0.0009846	-77962	-7083.4
0.0010835	-66562	-6320.9
0.0011924	-63341	-5572.7
0.0013121	-50618	-4848.3
0.0014439	-39114	-4156.9
0.001589	-31548	-3507.1
0.0017486	-33610	-2907
0.0019243	-25361	-2362.9
0.0021176	-19259	-1879.8
0.0023303	-13142	-1460.2
0.0025644	-9622.2	-1105
0.002822	-9276.9	-812.19
0.0031055	-5853.4	-578.12
0.0034175	-4042.3	-397.1
0.0037608	-2563.4	-262.17
0.0041386	-1556.3	-165.6
0.0045544	-943.94	-99.537
0.0050119	-527.77	-56.559
