		
0.23988	0.00023265	0.00070781
0.25322	-0.00014826	0.00068893
0.26729	0.00075383	0.00067056
0.28215	0.00021153	0.00065268
0.29784	-0.00056975	0.00063527
0.31439	0.00088028	0.00061833
0.33187	-5.0737e-05	0.00060184
0.35032	0.00086291	0.00058579
0.36979	0.00027854	0.00057017
0.39035	-0.00015672	0.00055497
0.41204	0.00085857	0.00054017
0.43495	0.00038479	0.00052576
0.45913	4.8265e-05	0.00051174
0.48465	0.0012346	0.0004981
0.51159	0.00069628	0.00048482
0.54003	-0.00032247	0.00047189
0.57005	0.0010961	0.00045931
0.60173	0.00029621	0.00044706
0.63518	0.00018238	0.00043515
0.67049	0.0011748	0.00042354
0.70776	0.00066085	0.00041225
0.74711	0.0013557	0.00040126
0.78864	0.00078942	0.00039057
0.83248	0.00043991	0.00038015
0.87875	0.00053099	0.00037002
0.9276	0.00063267	0.00036016
0.97916	0.00076491	0.00035056
1.0336	0.0005493	0.00034121
1.091	0.00059416	0.00033212
1.1517	0.0003987	0.00032327
1.2157	0.00020849	0.00031465
1.2833	0.00059326	0.00030626
1.3546	0.00030194	0.0002981
1.4299	0.00039517	0.00029016
1.5094	0.00035291	0.00028242
1.5933	0.00020533	0.0002749
1.6819	0.00039972	0.00026757
1.7754	0.00042162	0.00026044
1.8741	0.00050172	0.0002535
1.9783	0.00013007	0.00024675
2.0882	0.00044849	0.00024017
2.2043	0.00064929	0.00023377
2.3268	0.00084111	0.00022754
2.4562	0.00081035	0.00022148
2.5927	0.00062822	0.00021557
2.7368	0.00054873	0.00020983
2.889	0.00047555	0.00020424
3.0496	0.00076619	0.0001988
3.2191	0.00096097	0.0001935
3.398	0.00049201	0.00018834
3.5869	0.00034506	0.00018332
3.7863	0.00018229	0.00017843
3.9968	0.00021851	0.00017368
4.219	0.00060349	0.00016905
4.4535	0.00073369	0.00016454
4.701	0.00058709	0.00016015
4.9624	0.0005711	0.00015588
5.2382	0.00053766	0.00015172
5.5294	0.00039946	0.00014767
5.8367	0.00068652	0.00014373
6.1612	0.00025437	0.0001399
6.5037	0.00033819	0.00013616
6.8652	0.00036866	0.00013252
7.2468	0.00059271	0.00012898
7.6497	0.00059861	0.00012553
8.0749	0.00062862	0.00012217
8.5238	0.00053868	0.0001189
8.9976	0.00040423	0.00011572
9.4978	0.00043412	0.00011262
10.026	0.00050412	0.00010959
10.583	0.00061134	0.00010665
11.171	0.00065378	0.00010378
11.792	0.00039154	0.00010099
12.448	0.0006359	9.8267e-05
13.14	0.0007413	9.5613e-05
13.87	0.00051048	9.3027e-05
14.641	0.00060819	9.0505e-05
15.455	0.00066656	8.8047e-05
16.314	0.00048259	8.5649e-05
17.221	0.00060566	8.331e-05
18.178	0.00048673	8.1028e-05
19.189	0.00045544	7.8801e-05
20.255	0.00054274	7.6627e-05
21.381	0.0006636	7.4504e-05
22.57	0.00043914	7.2429e-05
23.825	0.00055825	7.0402e-05
25.149	0.00058293	6.842e-05
26.547	0.00044451	6.6481e-05
28.023	0.00052996	6.4584e-05
29.58	0.00061771	6.2726e-05
31.225	0.00044581	6.0905e-05
32.96	0.00047999	5.9121e-05
34.793	0.00054358	5.737e-05
36.727	0.00054885	5.5651e-05
38.768	0.00051379	5.3962e-05
40.923	0.00046291	5.2302e-05
43.198	0.00053301	5.0667e-05
45.599	0.00047239	4.9058e-05
48.134	0.00054104	4.7471e-05
50.81	0.00046436	4.5906e-05
53.634	0.00039603	4.436e-05
56.616	0.00045739	4.2831e-05
59.763	0.00052848	4.132e-05
63.085	0.00053652	3.9823e-05
