		
1e-06	2.931e+07	3.3544e+06
1.1005e-06	2.4695e+07	2.9659e+06
1.211e-06	2.3485e+07	2.6157e+06
1.3327e-06	2.1165e+07	2.3013e+06
1.4665e-06	2.0432e+07	2.0201e+06
1.6139e-06	1.9249e+07	1.7696e+06
1.776e-06	1.5002e+07	1.5471e+06
1.9544e-06	1.5656e+07	1.3502e+06
2.1507e-06	9.8313e+06	1.1764e+06
2.3668e-06	9.9299e+06	1.0234e+06
2.6045e-06	9.1459e+06	8.8905e+05
2.8662e-06	6.9195e+06	7.7129e+05
3.1541e-06	7.0963e+06	6.6827e+05
3.471e-06	5.2966e+06	5.7829e+05
3.8196e-06	4.9979e+06	4.998e+05
4.2033e-06	3.7607e+06	4.3142e+05
4.6256e-06	3.6144e+06	3.719e+05
5.0903e-06	3.4306e+06	3.2014e+05
5.6016e-06	2.629e+06	2.7515e+05
6.1644e-06	2.6492e+06	2.3608e+05
6.7836e-06	1.7817e+06	2.0215e+05
7.4651e-06	1.8589e+06	1.7269e+05
8.215e-06	1.5666e+06	1.4714e+05
9.0402e-06	1.0552e+06	1.2496e+05
9.9484e-06	1.1502e+06	1.0572e+05
1.0948e-05	9.3289e+05	89037
1.2048e-05	5.5134e+05	74562
1.3258e-05	7.2197e+05	62006
1.459e-05	4.8981e+05	51116
1.6055e-05	4.8422e+05	41669
1.7668e-05	3.5959e+05	33476
1.9443e-05	2.8531e+05	26369
2.1396e-05	1.9467e+05	20205
2.3546e-05	1.2677e+05	14859
2.5911e-05	70753	10225
2.8514e-05	58475	6207.2
3.1378e-05	25774	2726.4
3.453e-05	-2805.2	-287.55
3.7999e-05	-29918	-2895.1
4.1817e-05	-44066	-5148.4
4.6017e-05	-80584	-7092.5
5.064e-05	-85505	-8766.2
5.5727e-05	-1.1464e+05	-10203
6.1325e-05	-89720	-11432
6.7486e-05	-81871	-12478
7.4265e-05	-1.2462e+05	-13362
8.1726e-05	-1.3617e+05	-14102
8.9936e-05	-1.4172e+05	-14714
9.897e-05	-1.6529e+05	-15211
0.00010891	-1.5779e+05	-15605
0.00011985	-1.5484e+05	-15904
0.00013189	-1.5505e+05	-16118
0.00014514	-1.4326e+05	-16252
0.00015972	-1.932e+05	-16312
0.00017577	-1.5051e+05	-16303
0.00019343	-1.7226e+05	-16228
0.00021286	-1.4467e+05	-16091
0.00023424	-1.4632e+05	-15895
0.00025777	-1.3307e+05	-15641
0.00028367	-1.7517e+05	-15331
0.00031216	-1.4105e+05	-14968
0.00034352	-1.5719e+05	-14552
0.00037803	-1.1348e+05	-14086
0.00041601	-1.1587e+05	-13572
0.0004578	-1.2125e+05	-13012
0.00050379	-1.2813e+05	-12408
0.0005544	-1.2374e+05	-11765
0.00061009	-1.4239e+05	-11086
0.00067138	-93833	-10376
0.00073882	-89656	-9640.7
0.00081304	-90089	-8886.3
0.00089472	-86691	-8120.1
0.0009846	-80409	-7350.3
0.0010835	-61483	-6585.4
0.0011924	-51419	-5834.7
0.0013121	-44323	-5107.4
0.0014439	-45151	-4412.9
0.001589	-32605	-3759.9
0.0017486	-30666	-3156.1
0.0019243	-26360	-2608.2
0.0021176	-22323	-2120.8
0.0023303	-14838	-1696.7
0.0025644	-12216	-1336.5
0.002822	-11854	-1038.4
0.0031055	-7606.3	-798.62
0.0034175	-5692	-611.49
0.0037608	-5334	-470.04
0.0041386	-4073.7	-366.52
0.0045544	-3393	-293.08
0.0050119	-2465.6	-242.29
