		
0.23988	0.0068705	0.011248
0.25322	9.8943e-07	0.010948
0.26729	-0.0051906	0.010655
0.28215	0.0084875	0.010371
0.29784	4.8073e-05	0.010093
0.31439	0.020987	0.0098237
0.33187	0.029829	0.009561
0.35032	0.0099529	0.0093053
0.36979	0.011088	0.0090564
0.39035	-0.0087299	0.0088141
0.41204	0.021376	0.0085783
0.43495	0.0033217	0.0083486
0.45913	0.011705	0.008125
0.48465	0.0069363	0.0079073
0.51159	0.011171	0.0076954
0.54003	0.0078789	0.007489
0.57005	0.0094771	0.0072881
0.60173	0.00097646	0.0070924
0.63518	0.0094374	0.0069018
0.67049	-0.0014765	0.0067162
0.70776	0.0078083	0.0065355
0.74711	0.0096768	0.0063594
0.78864	0.0067901	0.0061879
0.83248	0.010472	0.0060209
0.87875	0.013692	0.0058581
0.9276	-0.000581	0.0056995
0.97916	0.00043033	0.0055449
1.0336	0.0051527	0.0053943
1.091	0.010738	0.0052474
1.1517	0.010251	0.0051042
1.2157	0.0067161	0.0049646
1.2833	0.011275	0.0048285
1.3546	0.018228	0.0046956
1.4299	0.0035317	0.004566
1.5094	0.0046935	0.0044395
1.5933	0.00054167	0.0043159
1.6819	0.0089893	0.0041953
1.7754	0.011657	0.0040774
1.8741	0.006931	0.0039622
1.9783	0.012584	0.0038495
2.0882	0.0075053	0.0037393
2.2043	0.0092376	0.0036315
2.3268	0.011907	0.0035258
2.4562	0.010321	0.0034224
2.5927	0.0093323	0.0033209
2.7368	0.012851	0.0032214
2.889	0.0053699	0.0031237
3.0496	0.0067838	0.0030277
3.2191	0.0090221	0.0029333
3.398	0.0070975	0.0028405
3.5869	0.0065157	0.002749
3.7863	0.0099309	0.002659
3.9968	0.0066554	0.0025701
4.219	0.00888	0.0024825
4.4535	0.0073934	0.0023959
4.701	0.0067532	0.0023103
4.9624	0.0086984	0.0022256
5.2382	0.0082178	0.0021419
5.5294	0.0034367	0.0020589
5.8367	0.0067285	0.0019768
6.1612	0.0052444	0.0018955
6.5037	0.0073737	0.001815
6.8652	0.0057986	0.0017352
7.2468	0.0068841	0.0016563
7.6497	0.008741	0.0015783
8.0749	0.0091632	0.0015012
8.5238	0.0075838	0.0014251
8.9976	0.0041165	0.0013502
9.4978	0.0079674	0.0012765
10.026	0.0072017	0.0012042
10.583	0.0059998	0.0011335
11.171	0.0080989	0.0010645
11.792	0.0048458	0.0009973
12.448	0.006767	0.00093216
13.14	0.0039194	0.00086922
13.87	0.0043442	0.00080863
14.641	0.0035689	0.00075051
15.455	0.0046238	0.000695
16.314	0.0042522	0.0006422
17.221	0.0034214	0.00059217
18.178	0.0028329	0.00054498
19.189	0.0020469	0.00050063
20.255	0.0027634	0.00045913
21.381	0.0024087	0.00042045
22.57	0.0030843	0.00038453
23.825	0.0030349	0.00035129
25.149	0.0018491	0.00032065
26.547	0.0018235	0.00029248
28.023	0.0020592	0.00026666
29.58	0.0022784	0.00024307
31.225	0.0021957	0.00022157
32.96	0.0020937	0.00020201
34.793	0.0016106	0.00018425
36.727	0.0014681	0.00016815
38.768	0.0013227	0.00015358
40.923	0.0014688	0.0001404
43.198	0.0014066	0.0001285
45.599	0.0010516	0.00011774
48.134	0.0011459	0.00010802
50.81	0.0010432	9.9242e-05
53.634	0.0010909	9.1304e-05
56.616	0.0010768	8.4119e-05
59.763	0.0010226	7.7609e-05
63.085	0.00091718	7.1699e-05
66.592	0.00081071	6.6325e-05
70.293	0.00076851	6.1427e-05
74.201	0.00069311	5.6951e-05
78.326	0.00078614	5.285e-05
82.679	0.00064729	4.9081e-05
87.275	0.00057124	4.5607e-05
92.127	0.00059532	4.2394e-05
97.248	0.00065934	3.9414e-05
102.65	0.0005844	3.6642e-05
108.36	0.00053669	3.4054e-05
114.38	0.00053058	3.1633e-05
120.74	0.00051124	2.9362e-05
127.45	0.00048814	2.7229e-05
134.54	0.00044864	2.522e-05
142.02	0.00048396	2.3327e-05
149.91	0.00043143	2.1543e-05
158.25	0.00033785	1.9861e-05
167.04	0.00034852	1.8275e-05
176.33	0.00034468	1.6782e-05
186.13	0.00033266	1.5378e-05
196.48	0.0003013	1.406e-05
207.4	0.00028555	1.2825e-05
218.93	0.00026375	1.1672e-05
231.1	0.00023562	1.0597e-05
243.94	0.0002527	9.599e-06
257.5	0.00021394	8.6744e-06
271.82	0.00021794	7.821e-06
286.93	0.00017836	7.0356e-06
302.88	0.00016865	6.3154e-06
319.71	0.0001493	5.6571e-06
337.48	0.0001396	5.0572e-06
356.24	0.00013601	4.5123e-06
376.05	0.00012377	4.0188e-06
396.95	0.00010716	3.5732e-06
419.02	0.00010106	3.1719e-06
442.31	9.0361e-05	2.8114e-06
466.9	8.5358e-05	2.4884e-06
492.85	7.396e-05	2.1997e-06
520.25	7.1647e-05	1.9421e-06
549.16	5.9527e-05	1.7128e-06
579.69	5.6725e-05	1.509e-06
611.92	4.8892e-05	1.3283e-06
645.93	4.5145e-05	1.1681e-06
681.84	4.042e-05	1.0265e-06
719.74	3.8859e-05	9.0139e-07
759.75	3.3648e-05	7.9101e-07
801.98	3.0661e-05	6.9373e-07
846.56	2.6532e-05	6.0808e-07
893.62	2.416e-05	5.3274e-07
943.29	2.236e-05	4.6653e-07
995.73	1.9921e-05	4.0837e-07
1051.1	1.8183e-05	3.5734e-07
1109.5	1.6491e-05	3.1257e-07
1171.2	1.424e-05	2.7333e-07
1236.3	1.2784e-05	2.3894e-07
1305	1.1782e-05	2.0883e-07
1377.6	1.047e-05	1.8247e-07
1454.1	9.4189e-06	1.594e-07
1535	8.327e-06	1.3923e-07
1620.3	7.4663e-06	1.2158e-07
1710.4	6.8485e-06	1.0615e-07
1805.4	6.2445e-06	9.2667e-08
1905.8	5.4422e-06	8.0884e-08
2011.7	4.9832e-06	7.059e-08
2123.6	4.4819e-06	6.1599e-08
2241.6	3.9997e-06	5.3746e-08
2366.2	3.6046e-06	4.6889e-08
2497.7	3.1816e-06	4.0903e-08
2636.6	2.7805e-06	3.5678e-08
2783.1	2.5175e-06	3.1117e-08
2937.9	2.2744e-06	2.7136e-08
3101.2	2.0071e-06	2.3663e-08
3273.5	1.818e-06	2.0633e-08
3455.5	1.6611e-06	1.7989e-08
3647.6	1.4551e-06	1.5683e-08
3850.4	1.3169e-06	1.3671e-08
4064.4	1.1803e-06	1.1916e-08
4290.3	1.0731e-06	1.0386e-08
4528.8	9.4138e-07	9.0515e-09
4780.6	8.4999e-07	7.8879e-09
5046.3	7.4795e-07	6.8733e-09
5326.8	6.7188e-07	5.9888e-09
5622.9	6.0783e-07	5.2176e-09
5935.5	5.4489e-07	4.5454e-09
6265.4	4.8367e-07	3.9595e-09
6613.7	4.3545e-07	3.4488e-09
6981.4	3.8679e-07	3.0037e-09
7369.4	3.4939e-07	2.6158e-09
7779.1	3.0964e-07	2.2778e-09
8211.5	2.7893e-07	1.9833e-09
8668	2.4966e-07	1.7267e-09
9149.8	2.2491e-07	1.5032e-09
9658.4	1.9776e-07	1.3085e-09
10195	1.7839e-07	1.1389e-09
10762	1.5757e-07	9.9111e-10
11360	1.4252e-07	8.6245e-10
11992	1.2789e-07	7.504e-10
12658	1.1309e-07	6.5283e-10
13362	1.0158e-07	5.6789e-10
