		
1e-06	0.00019411	1.9576e-05
1.1005e-06	0.00023081	2.2246e-05
1.211e-06	0.00025344	2.5253e-05
1.3327e-06	0.00026131	2.8637e-05
1.4665e-06	0.0003126	3.2438e-05
1.6139e-06	0.00042605	3.6705e-05
1.776e-06	0.0004696	4.1489e-05
1.9544e-06	0.00042544	4.6848e-05
2.1507e-06	0.00052182	5.2844e-05
2.3668e-06	0.00064169	5.9547e-05
2.6045e-06	0.00069747	6.7033e-05
2.8662e-06	0.00078316	7.5388e-05
3.1541e-06	0.00069688	8.4704e-05
3.471e-06	0.0010698	9.5084e-05
3.8196e-06	0.00098974	0.00010664
4.2033e-06	0.0011146	0.0001195
4.6256e-06	0.0014345	0.00013379
5.0903e-06	0.001588	0.00014968
5.6016e-06	0.0017479	0.00016732
6.1644e-06	0.0021744	0.0001869
6.7836e-06	0.0018507	0.00020861
7.4651e-06	0.0020185	0.00023269
8.215e-06	0.0027609	0.00025937
9.0402e-06	0.0030746	0.00028893
9.9484e-06	0.0031434	0.00032165
1.0948e-05	0.0037442	0.00035785
1.2048e-05	0.0036257	0.0003979
1.3258e-05	0.0046235	0.00044219
1.459e-05	0.0048431	0.00049113
1.6055e-05	0.0062014	0.00054519
1.7668e-05	0.0058184	0.0006049
1.9443e-05	0.0062402	0.0006708
2.1396e-05	0.0081042	0.00074352
2.3546e-05	0.0084948	0.00082372
2.5911e-05	0.0084679	0.00091213
2.8514e-05	0.011039	0.0010096
3.1378e-05	0.010309	0.0011169
3.453e-05	0.012621	0.001235
3.7999e-05	0.013355	0.0013651
4.1817e-05	0.01358	0.0015081
4.6017e-05	0.018541	0.0016653
5.064e-05	0.020396	0.001838
5.5727e-05	0.018822	0.0020276
6.1325e-05	0.020861	0.0022357
6.7486e-05	0.024928	0.0024638
7.4265e-05	0.028363	0.0027138
8.1726e-05	0.026915	0.0029875
8.9936e-05	0.030096	0.003287
9.897e-05	0.034934	0.0036142
0.00010891	0.039394	0.0039714
0.00011985	0.041622	0.004361
0.00013189	0.048726	0.0047854
0.00014514	0.057564	0.005247
0.00015972	0.065441	0.0057485
0.00017577	0.05751	0.0062925
0.00019343	0.064665	0.0068814
0.00021286	0.084239	0.007518
0.00023424	0.084543	0.0082045
0.00025777	0.084935	0.0089434
0.00028367	0.095233	0.0097368
0.00031216	0.12454	0.010586
0.00034352	0.10078	0.011493
0.00037803	0.10584	0.012459
0.00041601	0.14081	0.013483
0.0004578	0.14659	0.014565
0.00050379	0.18148	0.015704
0.0005544	0.1687	0.016898
0.00061009	0.18771	0.018142
0.00067138	0.1902	0.019434
0.00073882	0.21664	0.020766
0.00081304	0.20338	0.022133
0.00089472	0.2301	0.023525
0.0009846	0.18125	0.024935
0.0010835	0.27164	0.026352
0.0011924	0.26983	0.027766
0.0013121	0.28706	0.029166
0.0014439	0.28546	0.030542
0.001589	0.34512	0.031884
0.0017486	0.29217	0.033186
0.0019243	0.37231	0.03444
0.0021176	0.36509	0.035643
0.0023303	0.38958	0.036795
0.0025644	0.40161	0.037898
0.002822	0.33874	0.038957
0.0031055	0.34613	0.039981
0.0034175	0.40629	0.04098
0.0037608	0.39687	0.041966
0.0041386	0.38567	0.042952
0.0045544	0.48446	0.043948
0.0050119	0.41323	0.044966
