		
1e-06	0.00019023	1.9576e-05
1.1005e-06	0.00025572	2.2246e-05
1.211e-06	0.00027941	2.5253e-05
1.3327e-06	0.00029272	2.8637e-05
1.4665e-06	0.00035493	3.2438e-05
1.6139e-06	0.00036098	3.6705e-05
1.776e-06	0.00042571	4.1489e-05
1.9544e-06	0.0004635	4.6848e-05
2.1507e-06	0.00054155	5.2844e-05
2.3668e-06	0.00054771	5.9547e-05
2.6045e-06	0.00071365	6.7033e-05
2.8662e-06	0.00063106	7.5388e-05
3.1541e-06	0.00075475	8.4704e-05
3.471e-06	0.0010086	9.5084e-05
3.8196e-06	0.001065	0.00010664
4.2033e-06	0.0011885	0.0001195
4.6256e-06	0.0011396	0.00013379
5.0903e-06	0.0013672	0.00014968
5.6016e-06	0.0018606	0.00016732
6.1644e-06	0.0018456	0.0001869
6.7836e-06	0.0016078	0.00020861
7.4651e-06	0.002313	0.00023269
8.215e-06	0.0028579	0.00025937
9.0402e-06	0.0032689	0.00028893
9.9484e-06	0.0032251	0.00032165
1.0948e-05	0.0035546	0.00035785
1.2048e-05	0.0036982	0.0003979
1.3258e-05	0.0047335	0.00044219
1.459e-05	0.0043632	0.00049113
1.6055e-05	0.0047129	0.00054519
1.7668e-05	0.0057351	0.0006049
1.9443e-05	0.007332	0.0006708
2.1396e-05	0.0067814	0.00074352
2.3546e-05	0.0084542	0.00082372
2.5911e-05	0.0083802	0.00091213
2.8514e-05	0.011887	0.0010096
3.1378e-05	0.011733	0.0011169
3.453e-05	0.010862	0.001235
3.7999e-05	0.015134	0.0013651
4.1817e-05	0.013062	0.0015081
4.6017e-05	0.014013	0.0016653
5.064e-05	0.019475	0.001838
5.5727e-05	0.019224	0.0020276
6.1325e-05	0.020072	0.0022357
6.7486e-05	0.027318	0.0024638
7.4265e-05	0.023782	0.0027138
8.1726e-05	0.037266	0.0029875
8.9936e-05	0.032482	0.003287
9.897e-05	0.034095	0.0036142
0.00010891	0.047883	0.0039714
0.00011985	0.046998	0.004361
0.00013189	0.044457	0.0047854
0.00014514	0.0576	0.005247
0.00015972	0.055425	0.0057485
0.00017577	0.06739	0.0062925
0.00019343	0.076041	0.0068814
0.00021286	0.075102	0.007518
0.00023424	0.081839	0.0082045
0.00025777	0.096029	0.0089434
0.00028367	0.096044	0.0097368
0.00031216	0.11603	0.010586
0.00034352	0.10291	0.011493
0.00037803	0.12195	0.012459
0.00041601	0.14467	0.013483
0.0004578	0.157	0.014565
0.00050379	0.14391	0.015704
0.0005544	0.16333	0.016898
0.00061009	0.18637	0.018142
0.00067138	0.20086	0.019434
0.00073882	0.22657	0.020766
0.00081304	0.23859	0.022133
0.00089472	0.20194	0.023525
0.0009846	0.2374	0.024935
0.0010835	0.26262	0.026352
0.0011924	0.26435	0.027766
0.0013121	0.26202	0.029166
0.0014439	0.28971	0.030542
0.001589	0.27973	0.031884
0.0017486	0.28469	0.033186
0.0019243	0.32137	0.03444
0.0021176	0.3896	0.035643
0.0023303	0.35543	0.036795
0.0025644	0.4298	0.037898
0.002822	0.39472	0.038957
0.0031055	0.41174	0.039981
0.0034175	0.4471	0.04098
0.0037608	0.37298	0.041966
0.0041386	0.47756	0.042952
0.0045544	0.43926	0.043948
0.0050119	0.43039	0.044966
